,Unnamed: 0,Unnamed: 0.1,review_rating,hotel_locality,hotel_name,hotel_rating,num_reviews_reviewer,review_body,review_date,review_title,review_url,reviewer_name,user_location
157,157,157,40,Beit Jala,Angel Hotel,4 of 5 bubbles,78,"There were a lot of groups staying at the hotel while we were here. The room was very basic, we got additional pillows for the bed. No blow dryer or ironing board in the room, but they quickly bring them to you if you ask. I liked how clean our room and the public spaces were. There is a patio that you can sit out on in good weather and enjoy a beverage. Breakfast and dinner were served in the dining room and offered a variety of Mediterranean salads and food. It was quite good. The staff were very helpful and friendly. I would definitely recommend this hotel. ","January 21, 2017",Clean and friendly,https://www.tripadvisor.com.au/ShowUserReviews-g2059914-d1783951-r453942426-Angel_Hotel-Beit_Jala_West_Bank.html#CHECK_RATES_CONT,AwesomeBalance,Texas
158,158,158,30,Beit Jala,Angel Hotel,4 of 5 bubbles,3,This was your basic no frills hotel. I was there as part of a tour. The hotel room was clean. The buffets were ok....the food was good but not much variety. The best thing about the hotel was the staff. They were all very nice and personable.,"October 17, 2016",Angel Hotel,https://www.tripadvisor.com.au/ShowUserReviews-g2059914-d1783951-r428888943-Angel_Hotel-Beit_Jala_West_Bank.html#CHECK_RATES_CONT,nancyefl,"Tampa, FL"
159,159,159,50,Beit Jala,Angel Hotel,4 of 5 bubbles,61,Stayed here for a theatre conference and was looked after by the staff throughout the stay. Rooms were always clean and tidy with great aircon. The food was excellent and hot every morning and evening and the rooftop dining area had amazing views. The staff were very friendly and offered great suggestions of what to do and how to do it. Bar prices were reasonable too which again had an excellent outdoor seating area. I felt safe at all times during my stay and would definitely return.,"July 26, 2016","Weeklong conference, looked after all the time.",https://www.tripadvisor.com.au/ShowUserReviews-g2059914-d1783951-r397722191-Angel_Hotel-Beit_Jala_West_Bank.html#CHECK_RATES_CONT,AlexJW91,"Kota Kinabalu, Malaysia"
160,160,160,50,Beit Jala,Angel Hotel,4 of 5 bubbles,25,"Need a cup of hot tea, quick directions, assistance with WIFI, or just a quiet, secure and comfortable place to sleep, then book at the Angel Hotel in Beir Jala, a stone's throw from Bethlehem. I had an extended stay there and consistently friendly service with a smile was always available. Breakfast each morning was dependable and good and set me up for a day of travel. Johnny and Sandra were especially helpful and based on their service along I would rate this hotel as a 10 and recommend all my friends to stay there. Maybe a hidden benefit the Angel is located near Bethlehem but far enough away to avoid some of the craziness of the tourist ""hot"" spots. No hesitation - this is a great place to stay! One last thing, after breakfast, walk out on to the patio/roof for a spectacular view of Beit Jala and Bethlehem, from there you can see St. Nicolas' golden dome and steeple as well as the Latin Patriarch Church and school. You can also see the Latin Patriarch's seminary with its 400 year old olive trees.","March 25, 2016",Friendly Smile and Helpful Dispositions,https://www.tripadvisor.com.au/ShowUserReviews-g2059914-d1783951-r358426577-Angel_Hotel-Beit_Jala_West_Bank.html#CHECK_RATES_CONT,Stephen K,"Cincinnati, Ohio"
161,161,161,40,Beit Jala,Angel Hotel,4 of 5 bubbles,152,"The Angel Hotel is a small property in Beit Jala, a nearby city adjacent to old Bethlehem. We had expected a relatively small, walkable community south of Jerusalem in Judea, but the complex of cities was surprisingly large and spread out. The property was modern with smallish rooms and tiny bathrooms, but it was well appointed and immaculately clean and efficient. The dining room serves extensive breakfast and dinners, buffet-style. The choices appetizers and salads was remarkable, and very well done, Mediterranean fare heavy with salads, vegetables and dips. There are always meat and fish options, which is ideal for our visit during Great Lent.Everyone, from the welcome, check-in, front desk services, concierge services and dining room were very motivated to please in very good English.","February 26, 2016",A Well-Run Inn for Pilgrims to the Birthplace of Christ,https://www.tripadvisor.com.au/ShowUserReviews-g2059914-d1783951-r351061658-Angel_Hotel-Beit_Jala_West_Bank.html#CHECK_RATES_CONT,Ray S,"Rochester, New York"
162,162,162,40,Beit Jala,Angel Hotel,4 of 5 bubbles,7,"Great small family run hotel. Staff are wonderful, nothing is too much trouble. Rooms are compact but clean and comfortable. Food is freshly prepared and very tasty. There is a lovely terrace outside by the bar and a very nice place to enjoy a drink in the evenings. Free wifi throughout the hotel. The lobby has really comfy sofas and there is always someone at the bar who will make you a coffee in the morning.You could not go wrong with this hotel.","February 10, 2016",Must stay,https://www.tripadvisor.com.au/ShowUserReviews-g2059914-d1783951-r346784331-Angel_Hotel-Beit_Jala_West_Bank.html#CHECK_RATES_CONT,Paul M,"Nazareth, Israel"
163,163,163,40,Beit Jala,Angel Hotel,4 of 5 bubbles,123,Centrally located. Small congested lobby. Elevator comfortable. Old type room and key locking system. Room was very small and hardly any space to accommodate two single cots. Bathroom is also very small and the WC is placed right in front of the glass opening partition to the shower area; most uncomfortable. Liquid soap container is inconveniently located and one cannot get it unless you are right under the shower. Toilet kit consisted of just two small cakes of soap only. Bath towels kept on the dressing table and no provision for hanging wet towels. Shower area level is higher and water flows out to the wash basin area. No provision for making bed tea/coffee in the room. Temperature control satisfactory. Complimentary wifi available. Buffet breakfast and dinner good.,"December 10, 2015",A comfortable stay during our tour,https://www.tripadvisor.com.au/ShowUserReviews-g2059914-d1783951-r331988129-Angel_Hotel-Beit_Jala_West_Bank.html#CHECK_RATES_CONT,Ushasivadas,"Bengaluru, India"
164,164,164,50,Beit Jala,Angel Hotel,4 of 5 bubbles,25,I could stay in the hotel couple of times. This is a budget hotel. It is new property I believe. It is well maintained and the staff are very helpful and always happy to assist. I do recommend you to stay in this hotel and its value for money of course.,"August 10, 2015",Simple and Beautiful,https://www.tripadvisor.com.au/ShowUserReviews-g2059914-d1783951-r297764273-Angel_Hotel-Beit_Jala_West_Bank.html#CHECK_RATES_CONT,SobinPaimpillil,"Dubai, United Arab Emirates"
165,165,165,40,Beit Jala,Angel Hotel,4 of 5 bubbles,68,"I travelled to Bethlehem recently as part of a group of 23 family and friends. For many of us it was our first visit to the Holy Land and the Angel Hotel helped to make it truly memorable.The rooms were basic yet well equipped and they were all very clean. Some of our group had baths, some only had a shower but everything worked well. Each room had a fridge, air conditioning and hairdryers were available to borrow from reception. Free wifi was available throughout the hotel though it worked better in the bar and lobby. There was some noise through the night due to the tiled floors throughout the corridors and rooms of the hotel.All the staff in the hotel were very friendly and helpful and we were always greeted with smiles. The bar staff were particularly helpful and remembered our orders after the first night. The public areas were all very pleasant and welcome after spending a day exploring the many sites nearby.The food in the hotel was very good. The dining room is set up for large groups with long tables but the food was always fresh and plentiful even when the dining room was busy. They were accommodating when we needed to eat outside of the usual hours on a couple of occasions during our stay.The hotel provided a perfect base for us and we would not hesitate to return. Thank you Angel Hotel!","May 26, 2015",Great Bethlehem hotel,https://www.tripadvisor.com.au/ShowUserReviews-g2059914-d1783951-r274624689-Angel_Hotel-Beit_Jala_West_Bank.html#CHECK_RATES_CONT,NorthernSoutherner,"North Yorkshire, United Kingdom"
166,166,166,40,Beit Jala,Angel Hotel,4 of 5 bubbles,8,"This family owned and operated hotel offered wonderful, friendly hospitality. The rooms were clean. The staff was extremely accommodating and helpful. The breakfast and dinner buffet offered lots of fresh, delicious choices.","March 5, 2015",Warm Hospitality,https://www.tripadvisor.com.au/ShowUserReviews-g2059914-d1783951-r257842073-Angel_Hotel-Beit_Jala_West_Bank.html#CHECK_RATES_CONT,cashiersgreen,"Cashiers, NC"
167,167,167,50,Beit Jala,Angel Hotel,4 of 5 bubbles,4,"The Angle Hotel is a wonderful family owned hotel that spoils their guests. The staff was friendly, personable and eager to provide excellent service. The rooms were clean and comfy. The bar and patio was clean and easy to access....the prices were good too? Of the 3 hotels my husband and I stayed in while recently in Israel, this hotel was the best!","February 9, 2015",Wonderful hotel!,https://www.tripadvisor.com.au/ShowUserReviews-g2059914-d1783951-r253388128-Angel_Hotel-Beit_Jala_West_Bank.html#CHECK_RATES_CONT,chillays,"Woodstock, GA"
168,168,168,40,Beit Jala,Angel Hotel,4 of 5 bubbles,98,"Angel Hotel, far as I can tell, is mostly frequented by tour groups. Some rooms have three beds, some two, some one. Imagine our surprise when me and my mother stepped into a room with three twin beds that was reminiscent of a college dorm room. The room was generally clean and basic with limited furnishings and decorations. There was no shampoo/conditioner or lotion provided; three tiny pats of soap and a dispenser (shampoo? bath gel?) in the shower was all I found. Towels were very thin and thread bare. The room could be noisy at night - a dog barking next door, traffic on the street. The restaurant upstairs is setup for tours with long tables for 16 people. There are a few tables for 2 or 4 along the wall. Soft drinks and wine are available to purchase with the meal. Breakfast and dinner are served as buffet style with lots of salads and a few hot dishes. All that said, Angel Hotel wants to grow, and could use your support! Very nice people.","February 1, 2015",Angel Hotel popular with tour groups,https://www.tripadvisor.com.au/ShowUserReviews-g2059914-d1783951-r252057135-Angel_Hotel-Beit_Jala_West_Bank.html#CHECK_RATES_CONT,bbyron,"Hartford, CT"
169,169,169,30,Beit Jala,Angel Hotel,4 of 5 bubbles,103,This hotel is okay . It is not centrally located but we were on a tour and busy all day so it was fine. Staff were friendly and helpful. Food was okay with the usual assortment of mid eastern salads etc. Room was clean but a little small for 2. Front desk lent me an adapter and hair dryer so that was nice. ,"January 28, 2015",Okay,https://www.tripadvisor.com.au/ShowUserReviews-g2059914-d1783951-r251560807-Angel_Hotel-Beit_Jala_West_Bank.html#CHECK_RATES_CONT,Whareareugoing,"Elizabethtown, Pennsylvania"
170,170,170,30,Beit Jala,Angel Hotel,4 of 5 bubbles,17,"We had traveled as a big group for a Holy Land trip to Egypt and Israel with the help of Silverhearts Travel. We were scheduled to spend the 7th day and the 8th day of the safari in Bethlehem. We arrived in Bethlehem excited on the eve of 19th Sept. 2014 after a whole day tour in Galilee and were received well, the potters even offered to carry our bags to our rooms. We were excited when we found out that our room was very spacious, clean and nice. It was a corner room. The only issue was that it was a bit noisy. We could hear the vehicles zooming up the hill. We called and request for a change of room. The reservation guy was very kind enough and allowed us to change our room. We got another quieter, clean room with good working AC and a fridge to cool some milk we had bought in a supermarket in Bethlehem. The dinner was great that night. They also offered us huge apple fruit. The apples were so nice, we requested for some more so that we could carry into the room which they offered gladly. The waiter's that night were friendly we even chatted with them. After dinner we decided to relax at their roof top lounge/restaurant for a moment but it was a bit windy and cold. We requested for a warm glass of water. We were directed to the bar downstairs where we were kindly offered warm water in a glass.The staff were friendly and welcoming but it was only for that night. The following morning the breakfast was not all that. We later left for our day tour. We came in the evening for dinner tired after our day tour in Bethlehem. We found new waiters that night on 20th Sept. The waiters were not friendly. I remember we arrived a bit late after refreshing in our room only to find a few things remaining for dinner While enjoying our dinner, the waiter started preparing the tables for the following day. One of the waiters seems to have been very tired and angered by something. He kept on placing the cutlery and plates on the tables with a bang to teh extent that he kept on interrupting our conversation. He even broke some glasses in our site. Thanks to God! he was a bit far from us. The starter soup was wanting. Only 1cold cup remained. As a gentleman i offered to give it to my wife since she comes first as far my priorities are concerned. We requested the chef of the day to warm the cold soup for my wife and also to make another hot one for me. We were shocked to find out that the chef added 1 cup of water and corn starch to the cold one to make it 2, proceeded to warm it with microwave...i wish you were there to taste. It tasted horrible. We kept it aside and humbly went for the main course which was also one of the the worst during our whole safari. It was badly done, no varieties but same old, no creativity invested in the preparation of the dinner. I think i can prepare better meals given a chance..Woke up the following morning to same old breakfast. Be warned if you are the kind that mind about eating healthy food and taking freshly home made juice. Their juice which is offered through the dispenser is not fresh juice. Its the concentrated version mixed with water, no wonder its free. I thought fruits are exported by their neighbor. At least they should indicate that on the dispenser...that this is not home made juice. Well i left rather happy and disappointed about their food.Their rooms are nice with automated window curtains.","January 23, 2015",A considerable good place,https://www.tripadvisor.com.au/ShowUserReviews-g2059914-d1783951-r250614799-Angel_Hotel-Beit_Jala_West_Bank.html#CHECK_RATES_CONT,NairobiDaniel,Nairobi
