,Form,Topic Category,Rank,Type,Polarity
16163,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16165,service,concept,7,Top>Product>ProfessionalService,P+
16166,area,concept,8,Top>Location,P
16168,room,concept,10,Top>Location>Facility,P
16169,hall,concept,11,Top>Location>Facility,P+
16171,room,concept,13,Top>Location>Facility,P
16176,friendly,concept,5,Top,P
16177,service,concept,6,Top>Product>ProfessionalService,P
16182,chance,concept,2,Top>OtherEntity,N
16184,food,concept,4,Top>Product>Food,P+
16185,staff,concept,5,Top>Organization,P+
16187,room,concept,7,Top>Location>Facility,P+
16188,room,concept,8,Top>Location>Facility,P+
16190,Gazebo restaurant,entity,2,Top>Location>Facility,P
16191,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16192,location,concept,2,Top>Location>Address,P
16193,floor,concept,3,Top>Location,P
16194,location,concept,4,Top>Location,P
16195,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16197,service,concept,7,Top>Product>ProfessionalService,P+
16198,area,concept,8,Top>Location,P
16200,room,concept,10,Top>Location>Facility,P
16201,hall,concept,11,Top>Location>Facility,P+
16203,room,concept,13,Top>Location>Facility,P
16208,friendly,concept,5,Top,P
16209,service,concept,6,Top>Product>ProfessionalService,P
16214,chance,concept,2,Top>OtherEntity,N
16216,food,concept,4,Top>Product>Food,P+
16217,staff,concept,5,Top>Organization,P+
16219,room,concept,7,Top>Location>Facility,P+
16220,room,concept,8,Top>Location>Facility,P+
16222,Gazebo restaurant,entity,2,Top>Location>Facility,P
16223,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16224,location,concept,2,Top>Location>Address,P
16225,floor,concept,3,Top>Location,P
16226,location,concept,4,Top>Location,P
16227,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16229,service,concept,7,Top>Product>ProfessionalService,P+
16230,area,concept,8,Top>Location,P
16232,room,concept,10,Top>Location>Facility,P
16233,hall,concept,11,Top>Location>Facility,P+
16235,room,concept,13,Top>Location>Facility,P
16240,friendly,concept,5,Top,P
16241,service,concept,6,Top>Product>ProfessionalService,P
16246,chance,concept,2,Top>OtherEntity,N
16248,food,concept,4,Top>Product>Food,P+
16249,staff,concept,5,Top>Organization,P+
16251,room,concept,7,Top>Location>Facility,P+
16252,room,concept,8,Top>Location>Facility,P+
16254,Gazebo restaurant,entity,2,Top>Location>Facility,P
16255,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16256,location,concept,2,Top>Location>Address,P
16257,floor,concept,3,Top>Location,P
16258,location,concept,4,Top>Location,P
16259,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16261,service,concept,7,Top>Product>ProfessionalService,P+
16262,area,concept,8,Top>Location,P
16264,room,concept,10,Top>Location>Facility,P
16265,hall,concept,11,Top>Location>Facility,P+
16267,room,concept,13,Top>Location>Facility,P
16272,friendly,concept,5,Top,P
16273,service,concept,6,Top>Product>ProfessionalService,P
16278,chance,concept,2,Top>OtherEntity,N
16280,food,concept,4,Top>Product>Food,P+
16281,staff,concept,5,Top>Organization,P+
16283,room,concept,7,Top>Location>Facility,P+
16284,room,concept,8,Top>Location>Facility,P+
16286,Gazebo restaurant,entity,2,Top>Location>Facility,P
16287,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16288,location,concept,2,Top>Location>Address,P
16289,floor,concept,3,Top>Location,P
16290,location,concept,4,Top>Location,P
16291,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16293,service,concept,7,Top>Product>ProfessionalService,P+
16294,area,concept,8,Top>Location,P
16296,room,concept,10,Top>Location>Facility,P
16297,hall,concept,11,Top>Location>Facility,P+
16299,room,concept,13,Top>Location>Facility,P
16304,friendly,concept,5,Top,P
16305,service,concept,6,Top>Product>ProfessionalService,P
16310,chance,concept,2,Top>OtherEntity,N
16312,food,concept,4,Top>Product>Food,P+
16313,staff,concept,5,Top>Organization,P+
16315,room,concept,7,Top>Location>Facility,P+
16316,room,concept,8,Top>Location>Facility,P+
16318,Gazebo restaurant,entity,2,Top>Location>Facility,P
16319,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16320,location,concept,2,Top>Location>Address,P
16321,floor,concept,3,Top>Location,P
16322,location,concept,4,Top>Location,P
16323,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16325,service,concept,7,Top>Product>ProfessionalService,P+
16326,area,concept,8,Top>Location,P
16328,room,concept,10,Top>Location>Facility,P
16329,hall,concept,11,Top>Location>Facility,P+
16331,room,concept,13,Top>Location>Facility,P
16336,friendly,concept,5,Top,P
16337,service,concept,6,Top>Product>ProfessionalService,P
16342,chance,concept,2,Top>OtherEntity,N
16344,food,concept,4,Top>Product>Food,P+
16345,staff,concept,5,Top>Organization,P+
16347,room,concept,7,Top>Location>Facility,P+
16348,room,concept,8,Top>Location>Facility,P+
16350,Gazebo restaurant,entity,2,Top>Location>Facility,P
16351,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16352,location,concept,2,Top>Location>Address,P
16353,floor,concept,3,Top>Location,P
16354,location,concept,4,Top>Location,P
16355,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16357,service,concept,7,Top>Product>ProfessionalService,P+
16358,area,concept,8,Top>Location,P
16360,room,concept,10,Top>Location>Facility,P
16361,hall,concept,11,Top>Location>Facility,P+
16363,room,concept,13,Top>Location>Facility,P
16368,friendly,concept,5,Top,P
16369,service,concept,6,Top>Product>ProfessionalService,P
16374,chance,concept,2,Top>OtherEntity,N
16376,food,concept,4,Top>Product>Food,P+
16377,staff,concept,5,Top>Organization,P+
16379,room,concept,7,Top>Location>Facility,P+
16380,room,concept,8,Top>Location>Facility,P+
16382,Gazebo restaurant,entity,2,Top>Location>Facility,P
16383,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16384,location,concept,2,Top>Location>Address,P
16385,floor,concept,3,Top>Location,P
16386,location,concept,4,Top>Location,P
16387,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16389,service,concept,7,Top>Product>ProfessionalService,P+
16390,area,concept,8,Top>Location,P
16392,room,concept,10,Top>Location>Facility,P
16393,hall,concept,11,Top>Location>Facility,P+
16395,room,concept,13,Top>Location>Facility,P
16400,friendly,concept,5,Top,P
16401,service,concept,6,Top>Product>ProfessionalService,P
16406,chance,concept,2,Top>OtherEntity,N
16408,food,concept,4,Top>Product>Food,P+
16409,staff,concept,5,Top>Organization,P+
16411,room,concept,7,Top>Location>Facility,P+
16412,room,concept,8,Top>Location>Facility,P+
16414,Gazebo restaurant,entity,2,Top>Location>Facility,P
16415,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16416,location,concept,2,Top>Location>Address,P
16417,floor,concept,3,Top>Location,P
16418,location,concept,4,Top>Location,P
16419,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16421,service,concept,7,Top>Product>ProfessionalService,P+
16422,area,concept,8,Top>Location,P
16424,room,concept,10,Top>Location>Facility,P
16425,hall,concept,11,Top>Location>Facility,P+
16427,room,concept,13,Top>Location>Facility,P
16432,friendly,concept,5,Top,P
16433,service,concept,6,Top>Product>ProfessionalService,P
16438,chance,concept,2,Top>OtherEntity,N
16440,food,concept,4,Top>Product>Food,P+
16441,staff,concept,5,Top>Organization,P+
16443,room,concept,7,Top>Location>Facility,P+
16444,room,concept,8,Top>Location>Facility,P+
16446,Gazebo restaurant,entity,2,Top>Location>Facility,P
16447,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16448,location,concept,2,Top>Location>Address,P
16449,floor,concept,3,Top>Location,P
16450,location,concept,4,Top>Location,P
16451,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16453,service,concept,7,Top>Product>ProfessionalService,P+
16454,area,concept,8,Top>Location,P
16456,room,concept,10,Top>Location>Facility,P
16457,hall,concept,11,Top>Location>Facility,P+
16459,room,concept,13,Top>Location>Facility,P
16464,friendly,concept,5,Top,P
16465,service,concept,6,Top>Product>ProfessionalService,P
16470,chance,concept,2,Top>OtherEntity,N
16472,food,concept,4,Top>Product>Food,P+
16473,staff,concept,5,Top>Organization,P+
16475,room,concept,7,Top>Location>Facility,P+
16476,room,concept,8,Top>Location>Facility,P+
16478,Gazebo restaurant,entity,2,Top>Location>Facility,P
16479,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16480,location,concept,2,Top>Location>Address,P
16481,floor,concept,3,Top>Location,P
16482,location,concept,4,Top>Location,P
16483,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16485,service,concept,7,Top>Product>ProfessionalService,P+
16486,area,concept,8,Top>Location,P
16488,room,concept,10,Top>Location>Facility,P
16489,hall,concept,11,Top>Location>Facility,P+
16491,room,concept,13,Top>Location>Facility,P
16496,friendly,concept,5,Top,P
16497,service,concept,6,Top>Product>ProfessionalService,P
16502,chance,concept,2,Top>OtherEntity,N
16504,food,concept,4,Top>Product>Food,P+
16505,staff,concept,5,Top>Organization,P+
16507,room,concept,7,Top>Location>Facility,P+
16508,room,concept,8,Top>Location>Facility,P+
16510,Gazebo restaurant,entity,2,Top>Location>Facility,P
16511,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16512,location,concept,2,Top>Location>Address,P
16513,floor,concept,3,Top>Location,P
16514,location,concept,4,Top>Location,P
16515,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16517,service,concept,7,Top>Product>ProfessionalService,P+
16518,area,concept,8,Top>Location,P
16520,room,concept,10,Top>Location>Facility,P
16521,hall,concept,11,Top>Location>Facility,P+
16523,room,concept,13,Top>Location>Facility,P
16528,friendly,concept,5,Top,P
16529,service,concept,6,Top>Product>ProfessionalService,P
16534,chance,concept,2,Top>OtherEntity,N
16536,food,concept,4,Top>Product>Food,P+
16537,staff,concept,5,Top>Organization,P+
16539,room,concept,7,Top>Location>Facility,P+
16540,room,concept,8,Top>Location>Facility,P+
16542,Gazebo restaurant,entity,2,Top>Location>Facility,P
16543,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16544,location,concept,2,Top>Location>Address,P
16545,floor,concept,3,Top>Location,P
16546,location,concept,4,Top>Location,P
16547,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16549,service,concept,7,Top>Product>ProfessionalService,P+
16550,area,concept,8,Top>Location,P
16552,room,concept,10,Top>Location>Facility,P
16553,hall,concept,11,Top>Location>Facility,P+
16555,room,concept,13,Top>Location>Facility,P
16560,friendly,concept,5,Top,P
16561,service,concept,6,Top>Product>ProfessionalService,P
16566,chance,concept,2,Top>OtherEntity,N
16568,food,concept,4,Top>Product>Food,P+
16569,staff,concept,5,Top>Organization,P+
16571,room,concept,7,Top>Location>Facility,P+
16572,room,concept,8,Top>Location>Facility,P+
16574,Gazebo restaurant,entity,2,Top>Location>Facility,P
16575,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16576,location,concept,2,Top>Location>Address,P
16577,floor,concept,3,Top>Location,P
16578,location,concept,4,Top>Location,P
16579,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16581,service,concept,7,Top>Product>ProfessionalService,P+
16582,area,concept,8,Top>Location,P
16584,room,concept,10,Top>Location>Facility,P
16585,hall,concept,11,Top>Location>Facility,P+
16587,room,concept,13,Top>Location>Facility,P
16592,friendly,concept,5,Top,P
16593,service,concept,6,Top>Product>ProfessionalService,P
16598,chance,concept,2,Top>OtherEntity,N
16600,food,concept,4,Top>Product>Food,P+
16601,staff,concept,5,Top>Organization,P+
16603,room,concept,7,Top>Location>Facility,P+
16604,room,concept,8,Top>Location>Facility,P+
16606,Gazebo restaurant,entity,2,Top>Location>Facility,P
16607,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16608,location,concept,2,Top>Location>Address,P
16609,floor,concept,3,Top>Location,P
16610,location,concept,4,Top>Location,P
16611,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16613,service,concept,7,Top>Product>ProfessionalService,P+
16614,area,concept,8,Top>Location,P
16616,room,concept,10,Top>Location>Facility,P
16617,hall,concept,11,Top>Location>Facility,P+
16619,room,concept,13,Top>Location>Facility,P
16624,friendly,concept,5,Top,P
16625,service,concept,6,Top>Product>ProfessionalService,P
16630,chance,concept,2,Top>OtherEntity,N
16632,food,concept,4,Top>Product>Food,P+
16633,staff,concept,5,Top>Organization,P+
16635,room,concept,7,Top>Location>Facility,P+
16636,room,concept,8,Top>Location>Facility,P+
16638,Gazebo restaurant,entity,2,Top>Location>Facility,P
16639,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16640,location,concept,2,Top>Location>Address,P
16641,floor,concept,3,Top>Location,P
16642,location,concept,4,Top>Location,P
16643,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16645,service,concept,7,Top>Product>ProfessionalService,P+
16646,area,concept,8,Top>Location,P
16648,room,concept,10,Top>Location>Facility,P
16649,hall,concept,11,Top>Location>Facility,P+
16651,room,concept,13,Top>Location>Facility,P
16656,friendly,concept,5,Top,P
16657,service,concept,6,Top>Product>ProfessionalService,P
16662,chance,concept,2,Top>OtherEntity,N
16664,food,concept,4,Top>Product>Food,P+
16665,staff,concept,5,Top>Organization,P+
16667,room,concept,7,Top>Location>Facility,P+
16668,room,concept,8,Top>Location>Facility,P+
16670,Gazebo restaurant,entity,2,Top>Location>Facility,P
16671,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16672,location,concept,2,Top>Location>Address,P
16673,floor,concept,3,Top>Location,P
16674,location,concept,4,Top>Location,P
16675,city,concept,5,Top>Location>GeoPoliticalEntity>City,P
16677,service,concept,7,Top>Product>ProfessionalService,P+
16678,area,concept,8,Top>Location,P
16680,room,concept,10,Top>Location>Facility,P
16681,hall,concept,11,Top>Location>Facility,P+
16683,room,concept,13,Top>Location>Facility,P
16688,friendly,concept,5,Top,P
16689,service,concept,6,Top>Product>ProfessionalService,P
16694,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
16695,food,concept,2,Top>Product>Food,P
16696,staff,concept,3,Top>Organization,P
16697,people,concept,1,Top>Person,P+
16698,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16699,restaurant,concept,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
16700,friendly,concept,4,Top,P+
16701,area,concept,5,Top>Location,P+
16702,meal,concept,6,Top>Product>Food,P
16711,location,concept,4,Top>Location>Address,P
16714,restaurant,concept,7,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,N
16716,location,concept,9,Top>Location,P
16718,breakfast,concept,11,Top>Event,N
16719,breakfast,concept,12,Top>Product>Food,N
16725,balcony,concept,18,Top>Location,P
16733,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
16734,food,concept,2,Top>Product>Food,P
16735,staff,concept,3,Top>Organization,P
16736,people,concept,1,Top>Person,P+
16737,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16738,restaurant,concept,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
16739,friendly,concept,4,Top,P+
16740,area,concept,5,Top>Location,P+
16741,meal,concept,6,Top>Product>Food,P
16750,location,concept,4,Top>Location>Address,P
16753,restaurant,concept,7,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,N
16755,location,concept,9,Top>Location,P
16757,breakfast,concept,11,Top>Event,N
16758,breakfast,concept,12,Top>Product>Food,N
16764,balcony,concept,18,Top>Location,P
16772,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
16773,food,concept,2,Top>Product>Food,P
16774,staff,concept,3,Top>Organization,P
16775,people,concept,1,Top>Person,P+
16776,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16777,restaurant,concept,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
16778,friendly,concept,4,Top,P+
16779,area,concept,5,Top>Location,P+
16780,meal,concept,6,Top>Product>Food,P
16789,location,concept,4,Top>Location>Address,P
16792,restaurant,concept,7,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,N
16794,location,concept,9,Top>Location,P
16796,breakfast,concept,11,Top>Event,N
16797,breakfast,concept,12,Top>Product>Food,N
16803,balcony,concept,18,Top>Location,P
16811,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
16812,food,concept,2,Top>Product>Food,P
16813,staff,concept,3,Top>Organization,P
16814,people,concept,1,Top>Person,P+
16815,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
16816,restaurant,concept,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
16817,friendly,concept,4,Top,P+
16818,area,concept,5,Top>Location,P+
16819,meal,concept,6,Top>Product>Food,P
16828,location,concept,4,Top>Location>Address,P
16831,restaurant,concept,7,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,N
16833,location,concept,9,Top>Location,P
16835,breakfast,concept,11,Top>Event,N
16836,breakfast,concept,12,Top>Product>Food,N
16842,balcony,concept,18,Top>Location,P
16850,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
16851,food,concept,2,Top>Product>Food,P
16852,staff,concept,3,Top>Organization,P
16853,people,concept,1,Top>Person,P+
16854,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
