,Form,Topic Category,Rank,Type,Polarity
10529,administrator,concept,6,Top>OtherEntity>Vocation,P+
10530,breakfast,concept,7,Top>Event,P+
10531,breakfast,concept,8,Top>Product>Food,P+
10533,friendly,concept,10,Top,P+
10535,manager,concept,12,Top>OtherEntity>Title,P+
10536,executive,concept,13,Top>OtherEntity>Title,P+
10537,room,concept,14,Top>Location>Facility,P+
10538,room,concept,15,Top>Location>Facility,P+
10539,The staff,entity,1,Top>Organization,P+
10541,location,concept,2,Top>Location>Address,P+
10542,location,concept,3,Top>Location,P+
10543,food,concept,4,Top>Product>Food,P+
10544,breakfast,concept,5,Top>Event,P+
10545,breakfast,concept,6,Top>Product>Food,P+
10546,friendly,concept,7,Top,P+
10547,service,concept,8,Top>Product>ProfessionalService,P+
10548,room,concept,9,Top>Location>Facility,P+
10549,Wi-Fi,concept,10,Top>OtherEntity>MethodSystem,P+
10551,room,concept,12,Top>Location>Facility,P+
10552,coach,concept,1,Top>OtherEntity>Vocation,P+
10553,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
10556,buffet,concept,5,Top,P+
10557,administrator,concept,6,Top>OtherEntity>Vocation,P+
10558,breakfast,concept,7,Top>Event,P+
10559,breakfast,concept,8,Top>Product>Food,P+
10561,friendly,concept,10,Top,P+
10563,manager,concept,12,Top>OtherEntity>Title,P+
10564,executive,concept,13,Top>OtherEntity>Title,P+
10565,room,concept,14,Top>Location>Facility,P+
10566,room,concept,15,Top>Location>Facility,P+
10567,The staff,entity,1,Top>Organization,P+
10569,location,concept,2,Top>Location>Address,P+
10570,location,concept,3,Top>Location,P+
10571,food,concept,4,Top>Product>Food,P+
10572,breakfast,concept,5,Top>Event,P+
10573,breakfast,concept,6,Top>Product>Food,P+
10574,friendly,concept,7,Top,P+
10575,service,concept,8,Top>Product>ProfessionalService,P+
10576,room,concept,9,Top>Location>Facility,P+
10577,Wi-Fi,concept,10,Top>OtherEntity>MethodSystem,P+
10579,room,concept,12,Top>Location>Facility,P+
10580,coach,concept,1,Top>OtherEntity>Vocation,P+
10581,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
10584,buffet,concept,5,Top,P+
10585,administrator,concept,6,Top>OtherEntity>Vocation,P+
10586,breakfast,concept,7,Top>Event,P+
10587,breakfast,concept,8,Top>Product>Food,P+
10589,friendly,concept,10,Top,P+
10591,manager,concept,12,Top>OtherEntity>Title,P+
10592,executive,concept,13,Top>OtherEntity>Title,P+
10593,room,concept,14,Top>Location>Facility,P+
10594,room,concept,15,Top>Location>Facility,P+
10595,The staff,entity,1,Top>Organization,P+
10597,location,concept,2,Top>Location>Address,P+
10598,location,concept,3,Top>Location,P+
10599,food,concept,4,Top>Product>Food,P+
10600,breakfast,concept,5,Top>Event,P+
10601,breakfast,concept,6,Top>Product>Food,P+
10602,friendly,concept,7,Top,P+
10603,service,concept,8,Top>Product>ProfessionalService,P+
10604,room,concept,9,Top>Location>Facility,P+
10605,Wi-Fi,concept,10,Top>OtherEntity>MethodSystem,P+
10607,room,concept,12,Top>Location>Facility,P+
10608,coach,concept,1,Top>OtherEntity>Vocation,P+
10609,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
10612,buffet,concept,5,Top,P+
10613,administrator,concept,6,Top>OtherEntity>Vocation,P+
10614,breakfast,concept,7,Top>Event,P+
10615,breakfast,concept,8,Top>Product>Food,P+
10617,friendly,concept,10,Top,P+
10619,manager,concept,12,Top>OtherEntity>Title,P+
10620,executive,concept,13,Top>OtherEntity>Title,P+
10621,room,concept,14,Top>Location>Facility,P+
10622,room,concept,15,Top>Location>Facility,P+
10623,The staff,entity,1,Top>Organization,P+
10625,location,concept,2,Top>Location>Address,P+
10626,location,concept,3,Top>Location,P+
10627,food,concept,4,Top>Product>Food,P+
10628,breakfast,concept,5,Top>Event,P+
10629,breakfast,concept,6,Top>Product>Food,P+
10630,friendly,concept,7,Top,P+
10631,service,concept,8,Top>Product>ProfessionalService,P+
10632,room,concept,9,Top>Location>Facility,P+
10633,Wi-Fi,concept,10,Top>OtherEntity>MethodSystem,P+
10635,room,concept,12,Top>Location>Facility,P+
10636,coach,concept,1,Top>OtherEntity>Vocation,P+
10637,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
10640,buffet,concept,5,Top,P+
10641,administrator,concept,6,Top>OtherEntity>Vocation,P+
10642,breakfast,concept,7,Top>Event,P+
10643,breakfast,concept,8,Top>Product>Food,P+
10645,friendly,concept,10,Top,P+
10647,manager,concept,12,Top>OtherEntity>Title,P+
10648,executive,concept,13,Top>OtherEntity>Title,P+
10649,room,concept,14,Top>Location>Facility,P+
10650,room,concept,15,Top>Location>Facility,P+
10651,The staff,entity,1,Top>Organization,P+
10653,location,concept,2,Top>Location>Address,P+
10654,location,concept,3,Top>Location,P+
10655,food,concept,4,Top>Product>Food,P+
10656,breakfast,concept,5,Top>Event,P+
10657,breakfast,concept,6,Top>Product>Food,P+
10658,friendly,concept,7,Top,P+
10659,service,concept,8,Top>Product>ProfessionalService,P+
10660,room,concept,9,Top>Location>Facility,P+
10661,Wi-Fi,concept,10,Top>OtherEntity>MethodSystem,P+
10663,room,concept,12,Top>Location>Facility,P+
10672,breakfast,concept,9,Top>Event,P+
10673,breakfast,concept,10,Top>Product>Food,P+
10678,Wi-Fi,concept,15,Top>OtherEntity>MethodSystem,P+
10684,breakfast,concept,3,Top>Event,P+
10685,breakfast,concept,4,Top>Product>Food,P+
10690,Elena,entity,3,Top>Person,P+
10691,coach,concept,1,Top>OtherEntity>Vocation,P+
10694,administrator,concept,4,Top>OtherEntity>Vocation,P+
10697,staff,concept,7,Top>Organization,P+
10700,manager,concept,10,Top>OtherEntity>Title,P+
10701,executive,concept,11,Top>OtherEntity>Title,P+
10703,meat,concept,13,Top>Product>Food>Meat,P+
10711,room,concept,6,Top>Location>Facility,P+
10712,recommended,concept,7,Top>Person,P+
10713,room,concept,8,Top>Location>Facility,P+
10717,breakfast,concept,3,Top>Event,P+
10718,breakfast,concept,4,Top>Product>Food,P+
10723,Elena,entity,3,Top>Person,P+
10724,coach,concept,1,Top>OtherEntity>Vocation,P+
10727,administrator,concept,4,Top>OtherEntity>Vocation,P+
10730,staff,concept,7,Top>Organization,P+
10733,manager,concept,10,Top>OtherEntity>Title,P+
10734,executive,concept,11,Top>OtherEntity>Title,P+
10736,meat,concept,13,Top>Product>Food>Meat,P+
10744,room,concept,6,Top>Location>Facility,P+
10745,recommended,concept,7,Top>Person,P+
10746,room,concept,8,Top>Location>Facility,P+
10750,breakfast,concept,3,Top>Event,P+
10751,breakfast,concept,4,Top>Product>Food,P+
10756,Elena,entity,3,Top>Person,P+
10757,coach,concept,1,Top>OtherEntity>Vocation,P+
10760,administrator,concept,4,Top>OtherEntity>Vocation,P+
10763,staff,concept,7,Top>Organization,P+
10766,manager,concept,10,Top>OtherEntity>Title,P+
10767,executive,concept,11,Top>OtherEntity>Title,P+
10769,meat,concept,13,Top>Product>Food>Meat,P+
10777,room,concept,6,Top>Location>Facility,P+
10778,recommended,concept,7,Top>Person,P+
10779,room,concept,8,Top>Location>Facility,P+
10783,breakfast,concept,3,Top>Event,P+
10784,breakfast,concept,4,Top>Product>Food,P+
10789,Elena,entity,3,Top>Person,P+
10790,coach,concept,1,Top>OtherEntity>Vocation,P+
10793,administrator,concept,4,Top>OtherEntity>Vocation,P+
10796,staff,concept,7,Top>Organization,P+
10799,manager,concept,10,Top>OtherEntity>Title,P+
10800,executive,concept,11,Top>OtherEntity>Title,P+
10802,meat,concept,13,Top>Product>Food>Meat,P+
10810,room,concept,6,Top>Location>Facility,P+
10811,recommended,concept,7,Top>Person,P+
10812,room,concept,8,Top>Location>Facility,P+
10816,breakfast,concept,3,Top>Event,P+
10817,breakfast,concept,4,Top>Product>Food,P+
10822,Elena,entity,3,Top>Person,P+
10823,coach,concept,1,Top>OtherEntity>Vocation,P+
10826,administrator,concept,4,Top>OtherEntity>Vocation,P+
10829,staff,concept,7,Top>Organization,P+
10832,manager,concept,10,Top>OtherEntity>Title,P+
10833,executive,concept,11,Top>OtherEntity>Title,P+
10835,meat,concept,13,Top>Product>Food>Meat,P+
10843,room,concept,6,Top>Location>Facility,P+
10844,recommended,concept,7,Top>Person,P+
10845,room,concept,8,Top>Location>Facility,P+
10849,breakfast,concept,3,Top>Event,P+
10850,breakfast,concept,4,Top>Product>Food,P+
10855,Elena,entity,3,Top>Person,P+
10856,coach,concept,1,Top>OtherEntity>Vocation,P+
10859,administrator,concept,4,Top>OtherEntity>Vocation,P+
10862,staff,concept,7,Top>Organization,P+
10865,manager,concept,10,Top>OtherEntity>Title,P+
10866,executive,concept,11,Top>OtherEntity>Title,P+
10868,meat,concept,13,Top>Product>Food>Meat,P+
10876,room,concept,6,Top>Location>Facility,P+
10877,recommended,concept,7,Top>Person,P+
10878,room,concept,8,Top>Location>Facility,P+
10882,breakfast,concept,3,Top>Event,P+
10883,breakfast,concept,4,Top>Product>Food,P+
10888,Elena,entity,3,Top>Person,P+
10889,coach,concept,1,Top>OtherEntity>Vocation,P+
10892,administrator,concept,4,Top>OtherEntity>Vocation,P+
10895,staff,concept,7,Top>Organization,P+
10898,manager,concept,10,Top>OtherEntity>Title,P+
10899,executive,concept,11,Top>OtherEntity>Title,P+
10901,meat,concept,13,Top>Product>Food>Meat,P+
10909,room,concept,6,Top>Location>Facility,P+
10910,recommended,concept,7,Top>Person,P+
10911,room,concept,8,Top>Location>Facility,P+
10915,breakfast,concept,3,Top>Event,P+
10916,breakfast,concept,4,Top>Product>Food,P+
10921,Elena,entity,3,Top>Person,P+
10922,coach,concept,1,Top>OtherEntity>Vocation,P+
10925,administrator,concept,4,Top>OtherEntity>Vocation,P+
10928,staff,concept,7,Top>Organization,P+
10931,manager,concept,10,Top>OtherEntity>Title,P+
10932,executive,concept,11,Top>OtherEntity>Title,P+
10934,meat,concept,13,Top>Product>Food>Meat,P+
10942,room,concept,6,Top>Location>Facility,P+
10943,recommended,concept,7,Top>Person,P+
10944,room,concept,8,Top>Location>Facility,P+
10948,breakfast,concept,3,Top>Event,P+
10949,breakfast,concept,4,Top>Product>Food,P+
10954,Elena,entity,3,Top>Person,P+
10955,coach,concept,1,Top>OtherEntity>Vocation,P+
10958,administrator,concept,4,Top>OtherEntity>Vocation,P+
10961,staff,concept,7,Top>Organization,P+
10964,manager,concept,10,Top>OtherEntity>Title,P+
10965,executive,concept,11,Top>OtherEntity>Title,P+
10967,meat,concept,13,Top>Product>Food>Meat,P+
10975,room,concept,6,Top>Location>Facility,P+
10976,recommended,concept,7,Top>Person,P+
10977,room,concept,8,Top>Location>Facility,P+
10981,breakfast,concept,3,Top>Event,P+
10982,breakfast,concept,4,Top>Product>Food,P+
10987,Elena,entity,3,Top>Person,P+
10988,coach,concept,1,Top>OtherEntity>Vocation,P+
10991,administrator,concept,4,Top>OtherEntity>Vocation,P+
10994,staff,concept,7,Top>Organization,P+
10997,manager,concept,10,Top>OtherEntity>Title,P+
10998,executive,concept,11,Top>OtherEntity>Title,P+
11000,meat,concept,13,Top>Product>Food>Meat,P+
11008,room,concept,6,Top>Location>Facility,P+
11009,recommended,concept,7,Top>Person,P+
11010,room,concept,8,Top>Location>Facility,P+
11014,breakfast,concept,3,Top>Event,P+
11015,breakfast,concept,4,Top>Product>Food,P+
11020,Elena,entity,3,Top>Person,P+
11021,coach,concept,1,Top>OtherEntity>Vocation,P+
11024,administrator,concept,4,Top>OtherEntity>Vocation,P+
11027,staff,concept,7,Top>Organization,P+
11030,manager,concept,10,Top>OtherEntity>Title,P+
11031,executive,concept,11,Top>OtherEntity>Title,P+
11033,meat,concept,13,Top>Product>Food>Meat,P+
11041,room,concept,6,Top>Location>Facility,P+
11042,recommended,concept,7,Top>Person,P+
11043,room,concept,8,Top>Location>Facility,P+
11060,staff,concept,13,Top>Organization,P+
11061,friendly,concept,14,Top,P+
11063,room,concept,16,Top>Location>Facility,P+
11069,room,concept,22,Top>Location>Facility,P+
11074,people,concept,1,Top>Person,P+
11107,Hotel staff,entity,4,Top>Organization,P+
11114,village,concept,2,Top>Location>GeoPoliticalEntity>City,P+
11115,hotel,concept,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
11116,town,concept,4,Top>Location>GeoPoliticalEntity>City,P+
11117,position,concept,5,Top>OtherEntity>Title,P+
11118,town,concept,6,Top>Location>GeoPoliticalEntity,P+
11119,atmosphere,concept,7,Top>Location,P+
11123,atmosphere,concept,11,Top>Unit>WeightUnit,P+
11124,food,concept,12,Top>Product>Food,P+
11125,city,concept,13,Top>Location>GeoPoliticalEntity>City,P+
11126,friendly,concept,14,Top,P+
11146,staff,concept,13,Top>Organization,P+
11147,friendly,concept,14,Top,P+
11149,room,concept,16,Top>Location>Facility,P+
11155,room,concept,22,Top>Location>Facility,P+
11160,people,concept,1,Top>Person,P+
11193,Hotel staff,entity,4,Top>Organization,P+
11200,village,concept,2,Top>Location>GeoPoliticalEntity>City,P+
11201,hotel,concept,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
11202,town,concept,4,Top>Location>GeoPoliticalEntity>City,P+
11203,position,concept,5,Top>OtherEntity>Title,P+
11204,town,concept,6,Top>Location>GeoPoliticalEntity,P+
11205,atmosphere,concept,7,Top>Location,P+
11209,atmosphere,concept,11,Top>Unit>WeightUnit,P+
11210,food,concept,12,Top>Product>Food,P+
11211,city,concept,13,Top>Location>GeoPoliticalEntity>City,P+
11212,friendly,concept,14,Top,P+
11232,staff,concept,13,Top>Organization,P+
11233,friendly,concept,14,Top,P+
11235,room,concept,16,Top>Location>Facility,P+
11241,room,concept,22,Top>Location>Facility,P+
11246,people,concept,1,Top>Person,P+
11279,Hotel staff,entity,4,Top>Organization,P+
11286,village,concept,2,Top>Location>GeoPoliticalEntity>City,P+
11287,hotel,concept,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
11288,town,concept,4,Top>Location>GeoPoliticalEntity>City,P+
11289,position,concept,5,Top>OtherEntity>Title,P+
11290,town,concept,6,Top>Location>GeoPoliticalEntity,P+
11291,atmosphere,concept,7,Top>Location,P+
11295,atmosphere,concept,11,Top>Unit>WeightUnit,P+
11296,food,concept,12,Top>Product>Food,P+
11297,city,concept,13,Top>Location>GeoPoliticalEntity>City,P+
11298,friendly,concept,14,Top,P+
11318,staff,concept,13,Top>Organization,P+
11319,friendly,concept,14,Top,P+
11321,room,concept,16,Top>Location>Facility,P+
11327,room,concept,22,Top>Location>Facility,P+
11332,people,concept,1,Top>Person,P+
11365,Hotel staff,entity,4,Top>Organization,P+
11372,village,concept,2,Top>Location>GeoPoliticalEntity>City,P+
11373,hotel,concept,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
11374,town,concept,4,Top>Location>GeoPoliticalEntity>City,P+
11375,position,concept,5,Top>OtherEntity>Title,P+
11376,town,concept,6,Top>Location>GeoPoliticalEntity,P+
11377,atmosphere,concept,7,Top>Location,P+
11381,atmosphere,concept,11,Top>Unit>WeightUnit,P+
11382,food,concept,12,Top>Product>Food,P+
11383,city,concept,13,Top>Location>GeoPoliticalEntity>City,P+
11384,friendly,concept,14,Top,P+
11388,Church of the Nativity,entity,1,Top>Location>Facility,P+
11391,location,concept,2,Top>Location>Address,P+
11392,location,concept,3,Top>Location,P+
11393,friendly,concept,4,Top,P+
11409,bathroom,concept,13,Top>Location>Facility,P+
11411,room,concept,15,Top>Location>Facility,P+
11413,room,concept,17,Top>Location>Facility,P+
11417,elevator,concept,3,Top>Location>Facility,P+
11419,advertisement,concept,5,Top>Product>CulturalProduct>Broadcast,P+
11422,spot,concept,8,Top>Product>CulturalProduct>Broadcast,P+
11441,breakfast,concept,10,Top>Event,P+
11442,breakfast,concept,11,Top>Product>Food,P+
11447,hummus,concept,16,Top>Product>Food>CookedPlate,P+
11456,Church of the Nativity,entity,1,Top>Location>Facility,P+
11459,location,concept,2,Top>Location>Address,P+
11460,location,concept,3,Top>Location,P+
11461,friendly,concept,4,Top,P+
11477,bathroom,concept,13,Top>Location>Facility,P+
11479,room,concept,15,Top>Location>Facility,P+
11481,room,concept,17,Top>Location>Facility,P+
11485,elevator,concept,3,Top>Location>Facility,P+
11487,advertisement,concept,5,Top>Product>CulturalProduct>Broadcast,P+
11490,spot,concept,8,Top>Product>CulturalProduct>Broadcast,P+
11509,breakfast,concept,10,Top>Event,P+
11510,breakfast,concept,11,Top>Product>Food,P+
11515,hummus,concept,16,Top>Product>Food>CookedPlate,P+
11524,Church of the Nativity,entity,1,Top>Location>Facility,P+
11527,location,concept,2,Top>Location>Address,P+
11528,location,concept,3,Top>Location,P+
11529,friendly,concept,4,Top,P+
11545,bathroom,concept,13,Top>Location>Facility,P+
11547,room,concept,15,Top>Location>Facility,P+
11549,room,concept,17,Top>Location>Facility,P+
11553,elevator,concept,3,Top>Location>Facility,P+
11555,advertisement,concept,5,Top>Product>CulturalProduct>Broadcast,P+
11558,spot,concept,8,Top>Product>CulturalProduct>Broadcast,P+
11577,breakfast,concept,10,Top>Event,P+
11578,breakfast,concept,11,Top>Product>Food,P+
11583,hummus,concept,16,Top>Product>Food>CookedPlate,P+
11592,Church of the Nativity,entity,1,Top>Location>Facility,P+
11595,location,concept,2,Top>Location>Address,P+
11596,location,concept,3,Top>Location,P+
11597,friendly,concept,4,Top,P+
11613,bathroom,concept,13,Top>Location>Facility,P+
11615,room,concept,15,Top>Location>Facility,P+
11617,room,concept,17,Top>Location>Facility,P+
11621,elevator,concept,3,Top>Location>Facility,P+
11623,advertisement,concept,5,Top>Product>CulturalProduct>Broadcast,P+
11626,spot,concept,8,Top>Product>CulturalProduct>Broadcast,P+
11645,breakfast,concept,10,Top>Event,P+
11646,breakfast,concept,11,Top>Product>Food,P+
11651,hummus,concept,16,Top>Product>Food>CookedPlate,P+
11660,Church of the Nativity,entity,1,Top>Location>Facility,P+
11663,location,concept,2,Top>Location>Address,P+
11664,location,concept,3,Top>Location,P+
11665,friendly,concept,4,Top,P+
11681,bathroom,concept,13,Top>Location>Facility,P+
11683,room,concept,15,Top>Location>Facility,P+
11685,room,concept,17,Top>Location>Facility,P+
11689,elevator,concept,3,Top>Location>Facility,P+
11691,advertisement,concept,5,Top>Product>CulturalProduct>Broadcast,P+
11694,spot,concept,8,Top>Product>CulturalProduct>Broadcast,P+
11713,breakfast,concept,10,Top>Event,P+
11714,breakfast,concept,11,Top>Product>Food,P+
11719,hummus,concept,16,Top>Product>Food>CookedPlate,P+
11728,Church of the Nativity,entity,1,Top>Location>Facility,P+
11731,location,concept,2,Top>Location>Address,P+
11732,location,concept,3,Top>Location,P+
11733,friendly,concept,4,Top,P+
11749,bathroom,concept,13,Top>Location>Facility,P+
11751,room,concept,15,Top>Location>Facility,P+
11753,room,concept,17,Top>Location>Facility,P+
11757,elevator,concept,3,Top>Location>Facility,P+
11759,advertisement,concept,5,Top>Product>CulturalProduct>Broadcast,P+
11762,spot,concept,8,Top>Product>CulturalProduct>Broadcast,P+
11781,breakfast,concept,10,Top>Event,P+
11782,breakfast,concept,11,Top>Product>Food,P+
11787,hummus,concept,16,Top>Product>Food>CookedPlate,P+
11796,Church of the Nativity,entity,1,Top>Location>Facility,P+
